"type,ident,lat,long,y_proj,x_proj,comment,display,symbol,unused1,dist,prox_index,color,altitude,depth,temp,time,wpt_class,sub_class,attrib,link,state,country,city,address,facility,crossroad,unused2,ete,dtype,model,filename,ltime"
"WAYPOINT,1.28.3.69,-16.57281065937086,-71.45353636658601,8166102.14868106,238185.755425737, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.70,-16.57275715310795,-71.45369444444445,8166107.86586658,238168.806009698, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.71,-16.5725943074653,-71.45392180974243,8166125.59713954,238144.31121457, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.72,-16.57251467258881,-71.4541852449325,8166134.06938191,238116.078019746, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.73,-16.57209002649083,-71.45395481542276,8166181.38098228,238140.104981628, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.74,-16.57206152158162,-71.45385803130132,8166184.66295014,238150.399504581, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.75,-16.5716834352234,-71.4536226795227,8166226.8264743,238175.015130579, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.76,-16.57161844701741,-71.45374541117289,8166233.8609076,238161.82380545, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.77,-16.57168016314245,-71.45392921322623,8166226.78871338,238142.283762174, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.78,-16.57154706865399,-71.45395993308769,8166241.48297827,238138.823867725, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.79,-16.57150376193097,-71.45401978201566,8166246.19918728,238132.375513952, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.80,-16.57145867332584,-71.45410524495252,8166251.07923175,238123.1900734, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.81,-16.57143795633208,-71.45418611111111,8166253.26718895,238114.528384062, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.82,-16.57140277777778,-71.45427921832093,8166257.04014775,238104.540208173, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.83,-16.57137294373274,-71.45437033585368,8166260.22403009,238094.771688835, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.84,-16.57132300779466,-71.45448055555556,8166265.60837532,238082.936519676, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.85,-16.57125070037108,-71.45463582985035,8166273.41056165,238066.260816136, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.86,-16.57118971696671,-71.45479236617351,8166279.95745203,238049.465686893, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.87,-16.5716829862194,-71.45527416994179,8166224.7205382,237998.693774452, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.88,-16.57112708574119,-71.4548971700316,8166286.75429039,238038.191529679, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.89,-16.57109328187348,-71.45499642271821,8166290.3670084,238027.549059564, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.90,-16.57102642822708,-71.45516944444445,8166297.5422197,238008.985889806, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.91,-16.57094832810976,-71.45532754116547,8166305.98195658,237992.000948544, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.92,-16.57092169200383,-71.45554211257165,8166308.65055947,237969.05614691, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.93,-16.57082616053512,-71.45560833333333,8166319.14000138,237961.856726556, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.94,-16.57078229607525,-71.45579361549673,8166323.75410802,237942.015644944, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.95,-16.57045394742103,-71.45657675837961,8166359.08143109,237857.958445622, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.96,-16.57037360135245,-71.45671926542738,8166367.79006984,237842.63477894, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.97,-16.57020543944232,-71.45717083578438,8166385.81665105,237794.194803516, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.98,-16.57008140939424,-71.45756276676639,8166399.03540153,237752.181975701, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.99,-16.57004020360139,-71.45773753512343,8166403.36874008,237733.466865919, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.100,-16.56988143898022,-71.45791073650187,8166420.71860619,237714.759726279, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.101,-16.56898888888889,-71.459934082423,8166516.88399659,237497.52476397, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.102,-16.56898369124595,-71.45938533845136,8166518.17709008,237556.105168383, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.103,-16.56920833333333,-71.45898042134179,8166493.8372688,237599.641283885, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.104,-16.56963037269998,-71.45785108218459,8166448.59117314,237720.788528583, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.105,-16.56967885419594,-71.45775173772191,8166443.35380499,237731.460836063, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.106,-16.56972446432257,-71.45769058554538,8166438.38439894,237738.051612216, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.107,-16.56977997052015,-71.45758607459311,8166432.37609701,237749.285033125, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.108,-16.56981736434551,-71.45743611111111,8166428.43233689,237765.346683308, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.109,-16.56997583047095,-71.45711746927617,8166411.30551145,237799.581436002, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.110,-16.56927005163843,-71.45666412370404,8166490.03183802,237847.027215807, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.111,-16.56942030713487,-71.45634722222222,8166473.81157226,237881.065043393, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.112,-16.56956944444444,-71.45602491092431,8166457.72211455,237915.678883007, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.113,-16.5698548606542,-71.4561385878757,8166425.97633607,237903.928581815, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.114,-16.57025359252598,-71.45638478128744,8166381.51271958,237878.183598617, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.115,-16.57020746060815,-71.45650517619339,8166386.4625417,237865.267086034, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.116,-16.57016210592478,-71.4566374748884,8166391.31076195,237851.080704012, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.117,-16.57004363798563,-71.45692117088072,8166404.05527014,237820.631237369, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.118,-16.56942232914462,-71.45657080394204,8166473.29568412,237857.196854537, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.119,-16.56931803529716,-71.45605956643507,8166485.5093809,237911.638405456, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.120,-16.56938222732822,-71.45585752952903,8166478.66677498,237933.296003199, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.121,-16.56944966331141,-71.45567399213168,8166471.44086789,237952.982858927, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.122,-16.5693507045233,-71.45547716828281,8166482.65320126,237973.862965671, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.123,-16.5696,-71.455357567473,8166455.21083795,237986.969755293, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.124,-16.56947354814745,-71.45520000000001,8166469.41553677,238003.6213989, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.125,-16.56966944444444,-71.45520128626677,8166447.72695451,238003.749255502, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.126,-16.56978345519708,-71.45467812942837,8166435.78820503,238059.758802309, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.127,-16.56985833333333,-71.45452160919817,8166427.70303987,238076.571127692, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.128,-16.56992537199113,-71.45437923761996,8166420.4672749,238091.862240819, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.129,-16.57002034719394,-71.45419732612844,8166410.19035881,238111.412645917, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.130,-16.57009523109594,-71.45402777777778,8166402.12152109,238129.615888457, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.131,-16.56950805067553,-71.45371993652222,8166467.52756782,238161.688302224, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.132,-16.56921130977314,-71.45365645621028,8166500.46136874,238168.064385226, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.133,-16.56821440845067,-71.45318139082298,8166611.44396365,238217.43684747, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.134,-16.56931416264719,-71.45344653899753,8166489.34880974,238190.615521352, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.135,-16.56957222222222,-71.45327265353609,8166461.00692954,238209.529610769, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.136,-16.57006755089705,-71.45336738468566,8166406.04753758,238200.085609128, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.137,-16.57037801262572,-71.45348969664505,8166371.51801479,238187.446914501, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.138,-16.57029166666667,-71.4536663432682,8166380.84655145,238168.470368604, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.139,-16.57022913334662,-71.45385707148016,8166387.52049834,238148.022596742, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.140,-16.56962628672808,-71.45269579373111,8166455.77409506,238271.1915583, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.141,-16.56971872722875,-71.45249531288049,8166445.80184591,238292.721023036, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.142,-16.56979360165352,-71.452775,8166437.14804863,238262.961322711, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.143,-16.57052889205309,-71.45313662762911,8166355.27537674,238225.3465067, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.144,-16.57062806057397,-71.45290128480885,8166344.60382564,238250.607048109, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.145,-16.57071995482148,-71.45272002200265,8166334.6670181,238270.083868453, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.146,-16.5709375026338,-71.45236115272672,8166311.051235,238308.692731623, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.147,-16.57088114514557,-71.45217954135198,8166317.52716981,238328.006246152, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.148,-16.57076032714162,-71.4520129049474,8166331.11971426,238345.633815163, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.149,-16.57069927996272,-71.4517276850019,8166338.24987043,238376.002782268, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.150,-16.57070234246378,-71.4515729091121,8166338.11261681,238392.531566389, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.151,-16.57051101558072,-71.45097222222222,8166360.07660451,238456.405303169, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.152,-16.57097892911682,-71.45183982400688,8166307.14487809,238364.408334197, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.153,-16.57118042298176,-71.45225383301991,8166284.29848567,238320.479183815, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.154,-16.57192069475303,-71.4509725874405,8166204.01652746,238458.271490097, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.155,-16.57204795984364,-71.45100072497188,8166189.89087242,238455.439415815, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.156,-16.5720437012102,-71.45112180334668,8166190.2045032,238442.506824874, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.157,-16.5720411762808,-71.45120195034899,8166190.37955233,238433.946581332, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.158,-16.5720905745613,-71.45138617908411,8166184.67071323,238414.344322175, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.159,-16.57215883033936,-71.45157764963982,8166176.86477857,238393.994397586, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.160,-16.57213540328565,-71.45179302495244,8166179.17747676,238370.968356682, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.161,-16.57214444444444,-71.45199543150464,8166177.91264151,238349.370808165, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.162,-16.57209282481453,-71.45214543858729,8166183.4316218,238333.285620083, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.163,-16.57204698872484,-71.45228942847592,8166188.31816668,238317.850664551, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.164,-16.57189444444444,-71.45252196633216,8166204.90243667,238292.817624015, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.165,-16.57176039572641,-71.45284026401214,8166219.32725012,238258.65345632, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.166,-16.57158739908586,-71.45314719768147,8166238.07860589,238225.649823596, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.167,-16.57134722222222,-71.45275523795242,8166265.17889629,238267.172396485, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.168,-16.57124196768391,-71.45252777777778,8166277.127864,238291.314767856, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.169,-16.57182222222222,-71.4522485819208,8166213.25440349,238321.907674278, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.170,-16.57101342282173,-71.45260560454472,8166302.32761743,238282.696530619, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.171,-16.57117222222222,-71.45292034760294,8166284.33706049,238249.307813122, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.172,-16.57148055555556,-71.453548711964,8166249.38297249,238182.637758143, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.173,-16.57136773145566,-71.45380053754755,8166261.54467912,238155.599020182, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.174,-16.57131748774948,-71.45396388888889,8166266.89379228,238138.090865977, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.175,-16.57075028188091,-71.45409452068824,8166329.51639296,238123.376439811, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.176,-16.57048888888889,-71.45394458252436,8166358.64982103,238139.030914599, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.177,-16.57058991585074,-71.45376666666667,8166347.69769301,238158.16283254, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.178,-16.57060097391984,-71.45353443260534,8166346.77651117,238182.972302051, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.179,-16.57064328025747,-71.45342338907733,8166342.23782516,238194.885113716, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.180,-16.57070121840878,-71.45329002869393,8166335.99771332,238209.201726447, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.181,-16.57035833333334,-71.45409863179569,8166372.90207208,238122.407142139, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.182,-16.57068727133797,-71.45424886587723,8166336.29060743,238106.812487159, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.183,-16.57110177138238,-71.45444387834749,8166290.14844662,238086.552929927, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.184,-16.57105343175292,-71.45449335085533,8166295.43536016,238081.205575893, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.185,-16.57099958022301,-71.45461944444445,8166301.2324601,238067.67030878, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.186,-16.57093275503773,-71.45467777777778,8166308.55426572,238061.351899997, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.187,-16.57040931731157,-71.45432888202987,8166366.95735157,238097.893394172, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.188,-16.57012212198127,-71.45469166666668,8166398.2780882,238058.771859909, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.189,-16.569994171424,-71.4550377031854,8166411.99127586,238021.653892961, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.190,-16.56993933726847,-71.45515582063771,8166417.90754574,238008.9687828, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.191,-16.5698373311232,-71.45547222222223,8166428.78714667,237975.049859867, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.192,-16.56977928059009,-71.45566582577339,8166434.96089727,237954.301038555, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.193,-16.56999444444444,-71.45592173761909,8166410.80676386,237927.269774523, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.194,-16.57034483957452,-71.45612815083204,8166371.74630808,237905.706459729, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.195,-16.57038850043632,-71.45603350940267,8166367.03639051,237915.870023323, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.196,-16.57048333325197,-71.45577963061545,8166356.86937586,237943.10391507, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.197,-16.57056088015623,-71.45554960752988,8166348.58483527,237967.767410555, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.3.198,-16.57061700556538,-71.45541259857389,8166342.55031086,237982.471202756, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.1,-16.54920094072191,-71.47161221022188,8168692.2388585,236223.737528382, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.2,-16.5522589000845,-71.47146274592645,8168353.89752247,236243.859518163, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.3,-16.55229410802643,-71.47164558889944,8168349.75967734,236224.384115878, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.4,-16.55083569740004,-71.47198844115859,8168510.76580538,236185.789854312, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.5,-16.54985723366864,-71.47205252267543,8168619.00449148,236177.61523807, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.6,-16.54962701525031,-71.47187788117141,8168644.7206082,236195.949679811, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.7,-16.54916728259551,-71.47188578468214,8168695.60586911,236194.479917332, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.8,-16.54956968564323,-71.47226439468389,8168650.55986235,236154.60048312, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.9,-16.54942476337481,-71.47218553024767,8168666.70734447,236162.824163073, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.10,-16.549268069188,-71.47210641053246,8168684.15839102,236171.059088518, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.11,-16.54907251987547,-71.47206632967971,8168705.85970764,236175.072629432, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.12,-16.54891186009817,-71.47239033733666,8168723.22040504,236140.256888657, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.13,-16.5488274273331,-71.47252055920501,8168732.39669246,236126.237037373, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.14,-16.54879772521599,-71.47263055555555,8168735.54046548,236114.451349854, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.15,-16.54869171725962,-71.47276111111111,8168747.10482699,236100.366467285, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.16,-16.54865305718122,-71.47281942550569,8168751.30817964,236094.087093578, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.17,-16.54882980053655,-71.47309686311762,8168731.37701239,236064.703406689, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.18,-16.54877105243017,-71.47303166816187,8168737.96648496,236071.58481769, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.19,-16.54873020510046,-71.4729913133219,8168742.54158309,236075.83821951, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.20,-16.54861860414482,-71.47291493247889,8168754.99692939,236083.842074451, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.21,-16.54857252983697,-71.47297984749045,8168760.01241574,236076.847792715, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.22,-16.54849268146198,-71.47308870635271,8168768.70920621,236065.115244145, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.23,-16.54844350145759,-71.47319761238452,8168774.01072268,236053.419418164, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.24,-16.54839862294824,-71.4732921163076,8168778.85494727,236043.267283726, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.25,-16.54834674066136,-71.47339953270217,8168784.45757226,236031.726826408, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.26,-16.548307597854,-71.47346121194634,8168788.70992903,236025.0874743, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.27,-16.54873511748575,-71.47372558896353,8168741.03309848,235997.439998849, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.28,-16.54860571206029,-71.47420277777778,8168754.73215264,235946.310115256, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.29,-16.54813985803772,-71.47371632873524,8168806.94474515,235997.617900759, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.30,-16.54803407503348,-71.47389722222222,8168818.41799854,235978.158175504, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.31,-16.54794301786333,-71.47401166141196,8168828.348306,235965.814418103, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.32,-16.54823055555556,-71.47429582957841,8168796.14238743,235935.862987261, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.33,-16.54871336828492,-71.47460773265135,8168742.28160316,235903.216260607, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.34,-16.54948176720867,-71.47505277777778,8168656.62924594,235856.742283364, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.35,-16.55075618602131,-71.47551714863076,8168514.93122187,235808.895070227, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.36,-16.55108205893013,-71.47556712263597,8168478.78899197,235804.003283644, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.37,-16.55044715204692,-71.47606471301171,8168548.42340481,235750.006007615, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.38,-16.54882929320082,-71.47486178014434,8168729.11393729,235876.247398318, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.39,-16.54870659033481,-71.47480316304052,8168742.77508626,235882.339223365, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.40,-16.54857118521175,-71.47472500000001,8168757.86815633,235890.500837289, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.41,-16.54808934178114,-71.47436087096919,8168811.69028967,235928.725521845, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.42,-16.54780642649937,-71.47419932301156,8168843.22334802,235945.58998538, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
"WAYPOINT,1.28.5.43,-16.54773448218018,-71.47429829140938,8168851.05804198,235934.924198162, , , , , , , ,0, , , , , , , , , , , , , , , , , , , "
